date,time,ID,refl_rad_min,refl_rad_avg,refl_rad_max,in_rad_min,in_rad_avg,in_rad_max
1/27/20,13:35:45,200127_RYE_A_1,146,146.13,147,656,656.21,657
1/27/20,13:36:45,200127_RYE_A_1,145,146.23,147,655,655.81,657
1/27/20,13:37:45,200127_RYE_A_1,145,145.63,146,654,654.55,655
1/29/20,10:51:12,200129_RYE_B_4,114,115.63,117,514,515.38,517
1/29/20,10:52:12,200129_RYE_B_4,117,117.2,118,516,518.06,519
1/29/20,10:53:12,200129_RYE_B_4,118,120.2,121,519,522.5,525
1/29/20,10:54:12,200129_RYE_B_4,120,121.21,122,524,525.43,527
1/29/20,10:55:12,200129_RYE_B_4,122,123.01,124,527,528.83,531
1/29/20,10:56:12,200129_RYE_B_4,124,125.18,126,530,533.43,535
1/29/20,10:57:12,200129_RYE_B_4,125,125.8,126,534,535.31,536
1/29/20,10:58:12,200129_RYE_B_4,125,126.2,127,536,537.15,539
1/29/20,10:59:12,200129_RYE_B_4,128,128.9,130,539,541.56,543
1/29/20,11:00:12,200129_RYE_B_4,129,130.06,131,543,544.8,546
1/29/20,11:01:12,200129_RYE_B_4,130,130.83,131,546,547.8,549
1/29/20,11:02:12,200129_RYE_B_4,130,131.06,132,548,549.16,550
1/29/20,11:03:12,200129_RYE_B_4,131,131.4,132,550,551.15,553
1/29/20,11:04:12,200129_RYE_B_4,132,132.96,134,553,554.7,556
1/29/20,11:05:12,200129_RYE_B_4,133,134.08,135,556,557.56,560
1/29/20,11:06:12,200129_RYE_B_4,134,134.11,135,559,560,561
1/29/20,11:07:12,200129_RYE_B_4,134,134.43,135,560,561.53,562
1/29/20,11:08:12,200129_RYE_B_4,135,135.9,137,562,564.7,567
1/29/20,11:09:12,200129_RYE_B_4,136,136.75,137,567,567.63,568
1/29/20,11:10:12,200129_RYE_B_4,136,136.43,137,567,568.38,570
1/29/20,11:11:12,200129_RYE_B_4,136,136.33,137,569,570.65,572
1/29/20,11:12:12,200129_RYE_B_4,137,137.7,138,572,573.16,574
1/29/20,11:13:12,200129_RYE_B_4,138,138.6,140,574,575.51,578
1/29/20,11:14:12,200129_RYE_B_4,138,139.25,140,578,578.81,579
1/29/20,11:15:12,200129_RYE_B_4,138,139.25,140,579,580.33,581
1/29/20,11:16:12,200129_RYE_B_4,139,139.48,140,581,582,584
1/29/20,11:17:12,200129_RYE_B_4,139,139.5,140,583,583.68,585
1/29/20,11:18:12,200129_RYE_B_4,140,140.68,142,585,586.35,588
1/29/20,11:19:12,200129_RYE_B_4,141,141.26,142,587,587.91,588
1/29/20,11:20:12,200129_RYE_B_4,140,140.95,142,588,589.4,591
1/29/20,11:24:12,200129_RYE_B_3,138,138.61,139,596,596.98,598
1/29/20,11:25:12,200129_RYE_B_3,138,138.56,139,596,597.83,600
1/29/20,11:26:12,200129_RYE_B_3,138,138.9,139,598,599.21,600
1/29/20,11:27:12,200129_RYE_B_3,139,139.36,140,600,601.9,604
1/29/20,11:28:12,200129_RYE_B_3,140,140.66,141,604,604.31,605
1/29/20,11:29:12,200129_RYE_B_3,139,139.75,141,603,603.96,605
1/29/20,11:30:12,200129_RYE_B_3,140,140.46,141,604,606.2,607
1/29/20,11:31:12,200129_RYE_B_3,140,140.51,141,606,607.85,609
1/29/20,11:32:12,200129_RYE_B_3,140,141.05,142,609,609.73,611
1/29/20,11:33:12,200129_RYE_B_3,141,141.91,143,610,612.53,614
1/29/20,11:34:12,200129_RYE_B_3,142,142.4,143,613,614.21,615
1/29/20,11:35:12,200129_RYE_B_3,142,142.1,143,614,614.81,616
1/29/20,11:36:12,200129_RYE_B_3,142,142.4,143,615,616.91,618
1/29/20,11:37:12,200129_RYE_B_3,142,142.76,143,618,619.16,620
1/29/20,11:38:12,200129_RYE_B_3,143,143.7,145,620,621.21,622
1/29/20,11:39:12,200129_RYE_B_3,143,143.31,144,621,621.5,623
1/29/20,11:40:12,200129_RYE_B_3,143,143.21,144,622,622.36,623
1/29/20,11:41:12,200129_RYE_B_3,143,144.3,145,623,624.35,626
1/29/20,11:42:12,200129_RYE_B_3,143,143.7,145,625,625.63,626
1/29/20,11:43:12,200129_RYE_B_3,143,143.6,144,626,626.66,628
1/29/20,11:44:12,200129_RYE_B_3,143,144.11,145,627,628.2,629
1/29/20,11:45:12,200129_RYE_B_3,144,145.13,146,628,630.11,632
1/29/20,11:46:12,200129_RYE_B_3,145,145.96,146,631,632.5,633
1/29/20,11:47:12,200129_RYE_B_3,145,145.5,147,632,633.18,634
1/29/20,11:48:12,200129_RYE_B_3,145,146.1,147,634,635.01,636
1/29/20,11:49:12,200129_RYE_B_3,145,145.5,146,634,635.16,636
1/29/20,11:50:12,200129_RYE_B_3,144,145.26,146,635,636.2,637
1/29/20,11:51:12,200129_RYE_B_3,145,146.13,147,636,636.81,638
1/29/20,11:52:12,200129_RYE_B_3,146,146.6,147,637,639.01,640
1/29/20,11:53:12,200129_RYE_B_3,146,147.26,148,640,640.68,642
1/29/20,11:57:12,200129_RYE_B_2,148,150.15,151,355,635.15,667
1/29/20,11:58:12,200129_RYE_B_2,150,151.05,152,648,649.35,650
1/29/20,11:59:12,200129_RYE_B_2,150,150.98,152,649,649.8,651
1/29/20,12:00:12,200129_RYE_B_2,151,151.43,152,649,650.21,651
1/29/20,12:01:12,200129_RYE_B_2,151,151.96,153,651,652.16,653
1/29/20,12:02:12,200129_RYE_B_2,151,151.45,152,652,652.5,653
1/29/20,12:03:12,200129_RYE_B_2,151,152.1,153,652,654.15,656
1/29/20,12:04:12,200129_RYE_B_2,152,152.41,153,654,655.11,656
1/29/20,12:05:12,200129_RYE_B_2,152,152.86,153,655,656.73,657
1/29/20,12:06:12,200129_RYE_B_2,153,153.15,154,657,657.41,658
1/29/20,12:07:12,200129_RYE_B_2,153,154.15,155,658,659.28,661
1/29/20,12:08:12,200129_RYE_B_2,154,154.63,155,661,661,661
1/29/20,12:09:12,200129_RYE_B_2,153,154.05,155,660,660.76,662
1/29/20,12:10:12,200129_RYE_B_2,154,154.38,155,661,662.45,664
1/29/20,12:11:12,200129_RYE_B_2,154,154.4,155,663,663.48,664
1/29/20,12:12:12,200129_RYE_B_2,154,155,156,664,664.71,666
1/29/20,12:13:12,200129_RYE_B_2,155,155.43,156,665,665.68,667
1/29/20,12:14:12,200129_RYE_B_2,154,154.8,155,665,666.06,667
1/29/20,12:15:12,200129_RYE_B_2,155,155.41,156,666,667.08,668
1/29/20,12:16:12,200129_RYE_B_2,155,155.78,156,667,667.78,668
1/29/20,12:17:12,200129_RYE_B_2,155,155.2,156,667,668.01,670
1/29/20,12:18:12,200129_RYE_B_2,155,156.25,157,669,670.2,671
1/29/20,12:19:12,200129_RYE_B_2,156,156.55,158,670,671.33,672
1/29/20,12:20:12,200129_RYE_B_2,156,156.41,157,671,671.85,672
1/29/20,12:21:12,200129_RYE_B_2,156,156.91,158,672,673.3,675
1/29/20,12:22:12,200129_RYE_B_2,157,157.3,158,673,674.33,675
1/29/20,12:23:12,200129_RYE_B_2,156,156.86,158,673,674.71,676
1/29/20,12:24:12,200129_RYE_B_2,156,157.21,159,675,675.45,677
1/29/20,12:25:12,200129_RYE_B_2,157,157.31,158,675,675.83,677
1/29/20,12:26:12,200129_RYE_B_2,156,156.76,158,675,675.81,677
1/29/20,12:36:12,200129_RYE_B_1,150,151.18,154,561,689.03,713
1/29/20,12:37:12,200129_RYE_B_1,151,151.58,153,688,689.51,691
1/29/20,12:38:12,200129_RYE_B_1,151,151.75,153,689,689.98,691
1/29/20,12:39:12,200129_RYE_B_1,150,150.98,152,688,688.95,690
1/29/20,12:40:12,200129_RYE_B_1,150,150.95,152,687,688.06,689
1/29/20,12:41:12,200129_RYE_B_1,151,151.38,152,688,688.75,690
1/29/20,12:42:12,200129_RYE_B_1,151,152.01,153,689,690.36,691
1/29/20,12:43:12,200129_RYE_B_1,151,151.81,153,690,690.85,692
1/29/20,12:44:12,200129_RYE_B_1,152,152.73,154,691,692.23,693
1/29/20,12:45:12,200129_RYE_B_1,151,151.65,153,691,691.48,692
1/29/20,12:46:12,200129_RYE_B_1,150,150.91,152,690,691.1,692
1/29/20,12:47:12,200129_RYE_B_1,150,150.96,151,690,691.03,692
1/29/20,12:48:12,200129_RYE_B_1,151,151.96,153,691,692.7,694
1/29/20,12:49:12,200129_RYE_B_1,152,152.66,154,693,694.11,695
1/29/20,12:50:12,200129_RYE_B_1,152,153.18,154,694,695.1,696
1/29/20,12:51:12,200129_RYE_B_1,152,152.25,153,694,694.31,695
1/29/20,12:52:12,200129_RYE_B_1,152,153.1,154,695,695.68,697
1/29/20,12:53:12,200129_RYE_B_1,152,152.65,153,694,694.81,696
1/29/20,12:54:12,200129_RYE_B_1,151,151.95,153,694,694.31,695
1/29/20,12:55:12,200129_RYE_B_1,152,152.33,153,694,694.51,696
1/29/20,12:56:12,200129_RYE_B_1,152,153,154,694,695.4,696
1/29/20,12:57:12,200129_RYE_B_1,151,151.88,153,693,694.61,696
1/29/20,12:58:12,200129_RYE_B_1,151,151.3,152,693,693.43,694
1/29/20,12:59:12,200129_RYE_B_1,151,152.13,153,693,694.08,695
1/29/20,13:00:12,200129_RYE_B_1,151,151.86,153,693,694.15,695
1/29/20,13:01:12,200129_RYE_B_1,151,151.86,153,693,694.58,696
1/29/20,13:02:12,200129_RYE_B_1,152,153,154,696,696.63,697
1/29/20,13:03:12,200129_RYE_B_1,151,152.11,153,695,695.93,697
1/29/20,13:04:12,200129_RYE_B_1,151,151.46,152,694,694.95,696
1/29/20,13:05:12,200129_RYE_B_1,151,151.98,153,695,695.36,697
2/13/20,13:30:06,200213_TRI_B_1,84,152.35,203,437,726.96,940
2/13/20,13:31:06,200213_TRI_B_1,160,180.41,187,756,845.75,869
2/13/20,13:32:06,200213_TRI_B_1,163,182.9,186,777,854.28,864
2/13/20,13:33:06,200213_TRI_B_1,172,186.68,191,807,868.95,888
2/13/20,13:34:06,200213_TRI_B_1,135,177.06,192,641,822.45,887
2/13/20,13:35:06,200213_TRI_B_1,85,159.56,198,434,747.01,910
2/13/20,13:36:06,200213_TRI_B_1,69,81.81,98,351,412.38,483
2/13/20,13:37:06,200213_TRI_B_1,66,99.28,204,336,487.06,941
2/13/20,13:38:06,200213_TRI_B_1,72,108.55,189,374,535.6,872
2/13/20,13:39:06,200213_TRI_B_1,61,67.86,100,316,351.81,510
2/13/20,13:40:06,200213_TRI_B_1,61,62.26,65,312,320.05,335
2/13/20,13:41:06,200213_TRI_B_1,65,75.1,97,331,378.53,480
2/13/20,13:42:06,200213_TRI_B_1,74,82.46,116,374,411.4,561
2/13/20,13:43:06,200213_TRI_B_1,73,74.36,75,370,373.06,375
2/13/20,13:44:06,200213_TRI_B_1,74,76.7,82,370,381.41,410
2/13/20,13:45:06,200213_TRI_B_1,83,116.65,225,412,563.18,1023
2/13/20,13:46:06,200213_TRI_B_1,63,78.05,121,320,393.06,596
2/13/20,13:47:06,200213_TRI_B_1,58,70.98,102,297,355.63,496
2/13/20,13:48:06,200213_TRI_B_1,87,146.48,209,429,686.61,946
2/13/20,13:49:06,200213_TRI_B_1,64,82.1,123,334,412.91,590
2/13/20,13:50:06,200213_TRI_B_1,56,66.56,101,296,339.3,478
2/13/20,13:51:06,200213_TRI_B_1,64,88.96,166,331,441.21,764
2/13/20,13:52:06,200213_TRI_B_1,70,158.31,202,360,735.4,923
2/13/20,13:53:06,200213_TRI_B_1,66,146.76,194,353,691.66,888
2/13/20,13:54:06,200213_TRI_B_1,111,172.91,192,547,804.08,883
2/13/20,13:55:06,200213_TRI_B_1,32,96.18,192,181,466.15,878
2/13/20,13:56:06,200213_TRI_B_1,32,39.81,64,182,215.31,321
2/13/20,13:57:06,200213_TRI_B_1,67,103.65,194,335,504.5,886
2/13/20,13:58:06,200213_TRI_B_1,81,167.75,200,410,782.31,920
2/13/20,13:59:06,200213_TRI_B_1,187,189.1,192,868,875.1,889
2/13/20,14:02:06,200213_TRI_B_2,67,159.56,189,116,751.11,1040
2/13/20,14:03:06,200213_TRI_B_2,50,66.4,119,269,351.06,582
2/13/20,14:04:06,200213_TRI_B_2,63,132.3,192,339,635.6,895
2/13/20,14:05:06,200213_TRI_B_2,50,82.95,170,273,427.78,808
2/13/20,14:06:06,200213_TRI_B_2,55,109.98,188,319,549.11,881
2/13/20,14:07:06,200213_TRI_B_2,65,113.98,179,364,565.96,831
2/13/20,14:08:06,200213_TRI_B_2,163,168.65,179,772,796.83,834
2/13/20,14:09:06,200213_TRI_B_2,157,160.18,162,748,759.53,771
2/13/20,14:10:06,200213_TRI_B_2,154,155.8,157,737,742.25,748
2/13/20,14:11:06,200213_TRI_B_2,154,154.8,156,735,736.21,739
2/13/20,14:12:06,200213_TRI_B_2,20,86.75,159,155,441.8,756
2/13/20,14:13:06,200213_TRI_B_2,35,137.71,163,209,657,767
2/13/20,14:14:06,200213_TRI_B_2,159,160.38,162,753,757.83,762
2/13/20,14:15:06,200213_TRI_B_2,157,158.46,160,743,749.03,754
2/13/20,14:16:06,200213_TRI_B_2,157,158.96,161,744,748.85,755
2/13/20,14:17:06,200213_TRI_B_2,159,159.63,160,751,752,753
2/13/20,14:18:06,200213_TRI_B_2,159,160.46,162,752,753.65,755
2/13/20,14:19:06,200213_TRI_B_2,159,161.3,163,752,755.46,760
2/13/20,14:20:06,200213_TRI_B_2,131,164.48,170,645,769.98,795
2/13/20,14:21:06,200213_TRI_B_2,47,92.53,167,271,462.41,780
2/13/20,14:22:06,200213_TRI_B_2,158,162.01,169,746,761.18,787
2/13/20,14:23:06,200213_TRI_B_2,154,156.06,159,726,734.03,746
2/13/20,14:24:06,200213_TRI_B_2,153,153.73,155,722,723.46,725
2/13/20,14:25:06,200213_TRI_B_2,152,153.1,154,718,720.26,722
2/13/20,14:26:06,200213_TRI_B_2,151,152.55,153,713,716.35,718
2/13/20,14:27:06,200213_TRI_B_2,149,150.51,152,709,710.68,714
2/13/20,14:28:06,200213_TRI_B_2,150,150.76,152,706,708.4,711
2/13/20,14:29:06,200213_TRI_B_2,149,149.56,151,703,704.33,706
2/13/20,14:30:06,200213_TRI_B_2,149,149.4,150,703,703.5,704
2/13/20,14:31:06,200213_TRI_B_2,150,151.01,152,703,704.76,709
2/13/20,14:35:06,200213_TRI_B_3,125,157.26,165,552,730.51,756
2/13/20,14:36:06,200213_TRI_B_3,159,160.13,161,741,743.95,750
2/13/20,14:37:06,200213_TRI_B_3,108,149.5,161,531,699.13,745
2/13/20,14:38:06,200213_TRI_B_3,26,95.96,157,180,469.68,723
2/13/20,14:39:06,200213_TRI_B_3,155,156.16,158,716,719.51,724
2/13/20,14:40:06,200213_TRI_B_3,152,153.56,155,706,710.03,716
2/13/20,14:41:06,200213_TRI_B_3,152,152.66,154,706,707.4,709
2/13/20,14:42:06,200213_TRI_B_3,54,143.68,160,308,670.71,741
2/13/20,14:43:06,200213_TRI_B_3,32,56.51,138,202,300.65,640
2/13/20,14:44:06,200213_TRI_B_3,37,124.95,166,216,582.45,750
2/13/20,14:45:06,200213_TRI_B_3,34,131.88,164,200,615.7,745
2/13/20,14:46:06,200213_TRI_B_3,35,79.15,161,200,386.1,723
2/13/20,14:47:06,200213_TRI_B_3,66,135.66,167,346,627.91,759
2/13/20,14:48:06,200213_TRI_B_3,103,144.46,162,495,665.33,740
2/13/20,14:49:06,200213_TRI_B_3,98,133.83,156,469,614.28,706
2/13/20,14:50:06,200213_TRI_B_3,152,154.46,157,697,704.2,711
2/13/20,14:51:06,200213_TRI_B_3,152,153.43,155,697,702.75,708
2/13/20,14:52:06,200213_TRI_B_3,126,156.81,161,594,711.86,725
2/13/20,14:53:06,200213_TRI_B_3,111,149.56,158,528,683.38,715
2/13/20,14:54:06,200213_TRI_B_3,157,158.35,161,714,721.06,733
2/13/20,14:55:06,200213_TRI_B_3,161,163.01,165,733,741.35,748
2/13/20,14:56:06,200213_TRI_B_3,164,164.73,166,747,750.25,752
2/13/20,14:57:06,200213_TRI_B_3,161,162.26,164,724,740.8,747
2/13/20,14:58:06,200213_TRI_B_3,140,154.73,165,639,703.08,742
2/13/20,14:59:06,200213_TRI_B_3,155,156.1,158,704,706.66,713
2/13/20,15:00:06,200213_TRI_B_3,90,154.26,163,440,697.81,732
2/13/20,15:01:06,200213_TRI_B_3,53,86.76,132,279,418.61,604
2/13/20,15:02:06,200213_TRI_B_3,51,85.06,166,266,407.6,742
2/13/20,15:03:06,200213_TRI_B_3,90,152.03,170,436,682.05,755
2/13/20,15:04:06,200213_TRI_B_3,67,114.65,169,339,532.73,755
2/17/20,11:07:20,200217_TRI_B_4,131,133.23,136,599,608.25,618
2/17/20,11:08:20,200217_TRI_B_4,134,134.96,136,610,616.1,623
2/17/20,11:09:20,200217_TRI_B_4,134,136.98,139,616,627.53,635
2/17/20,11:10:20,200217_TRI_B_4,135,137.35,139,620,629.78,637
2/17/20,11:11:20,200217_TRI_B_4,138,140.05,142,632,641.88,649
2/17/20,11:12:20,200217_TRI_B_4,140,142.01,143,641,650.83,655
2/17/20,11:13:20,200217_TRI_B_4,141,143.38,146,644,656.21,668
2/17/20,11:14:20,200217_TRI_B_4,141,143.9,146,647,660.5,669
2/17/20,11:15:20,200217_TRI_B_4,143,146.96,149,663,676.06,685
2/17/20,11:16:20,200217_TRI_B_4,146,147.55,149,670,679.31,683
2/17/20,11:17:20,200217_TRI_B_4,148,148.83,149,680,684.08,686
2/17/20,11:18:20,200217_TRI_B_4,149,149.78,150,685,687.78,691
2/17/20,11:19:20,200217_TRI_B_4,150,150.2,151,690,691.43,692
2/17/20,11:20:20,200217_TRI_B_4,150,151.16,152,692,693.03,694
2/17/20,11:21:20,200217_TRI_B_4,151,151.15,152,694,694.05,695
2/17/20,11:22:20,200217_TRI_B_4,150,150.86,151,694,694.86,696
2/17/20,11:23:20,200217_TRI_B_4,150,150.93,151,695,695.48,696
2/17/20,11:24:20,200217_TRI_B_4,151,151.06,152,696,696.43,697
2/17/20,11:25:20,200217_TRI_B_4,151,151.73,152,697,698.7,700
2/17/20,11:26:20,200217_TRI_B_4,151,151.4,152,699,699.88,701
2/17/20,11:27:20,200217_TRI_B_4,151,151.13,152,700,701.21,702
2/17/20,11:28:20,200217_TRI_B_4,151,151.08,152,701,702.01,703
2/17/20,11:29:20,200217_TRI_B_4,151,151.83,152,703,703.53,705
2/17/20,11:30:20,200217_TRI_B_4,152,152.38,153,705,705.38,706
2/17/20,11:31:20,200217_TRI_B_4,152,152.63,154,706,706.85,709
2/17/20,11:32:20,200217_TRI_B_4,153,153.25,154,708,708.91,709
2/17/20,11:33:20,200217_TRI_B_4,153,153.21,154,709,709.41,710
2/17/20,11:34:20,200217_TRI_B_4,154,154.01,155,710,711.78,713
2/17/20,11:35:20,200217_TRI_B_4,154,154.1,155,713,714.06,715
2/17/20,11:36:20,200217_TRI_B_4,153,153.8,154,715,715.1,716
2/17/20,11:44:20,200217_TRI_A_3,141,147.05,151,106,610,761
2/17/20,11:45:20,200217_TRI_A_3,149,149.85,151,720,721.11,722
2/17/20,11:46:20,200217_TRI_A_3,150,150.13,151,722,722.26,723
2/17/20,11:47:20,200217_TRI_A_3,149,149.88,150,722,722.33,723
2/17/20,11:48:20,200217_TRI_A_3,150,150.3,151,723,723.88,724
2/17/20,11:49:20,200217_TRI_A_3,150,150.95,152,724,724.81,726
2/17/20,11:50:20,200217_TRI_A_3,150,150.9,152,725,725.46,726
2/17/20,11:51:20,200217_TRI_A_3,150,151.35,152,725,727.16,729
2/17/20,11:52:20,200217_TRI_A_3,151,151.5,152,728,728.55,730
2/17/20,11:53:20,200217_TRI_A_3,151,151.25,152,729,729.36,730
2/17/20,11:54:20,200217_TRI_A_3,151,151.1,152,730,730.65,731
2/17/20,11:55:20,200217_TRI_A_3,151,151.4,152,731,731.48,732
2/17/20,11:56:20,200217_TRI_A_3,151,151.71,153,731,732.23,734
2/17/20,11:57:20,200217_TRI_A_3,151,151.9,152,733,733.78,735
2/17/20,11:58:20,200217_TRI_A_3,152,152,152,733,734.41,735
2/17/20,11:59:20,200217_TRI_A_3,152,152.13,153,735,735.58,737
2/17/20,12:00:20,200217_TRI_A_3,152,153.11,154,736,737.55,739
2/17/20,12:01:20,200217_TRI_A_3,152,152.7,154,738,738.15,739
2/17/20,12:02:20,200217_TRI_A_3,152,153.48,155,739,739.38,740
2/17/20,12:03:20,200217_TRI_A_3,152,153.11,154,739,740.45,741
2/17/20,12:04:20,200217_TRI_A_3,153,153.41,154,741,741.9,743
2/17/20,12:05:20,200217_TRI_A_3,153,153.23,154,742,742.68,744
2/17/20,12:06:20,200217_TRI_A_3,153,153.33,154,743,743.25,744
2/17/20,12:07:20,200217_TRI_A_3,153,153.66,154,743,744.61,745
2/17/20,12:08:20,200217_TRI_A_3,153,153.75,154,744,745.3,746
2/17/20,12:09:20,200217_TRI_A_3,153,154.08,155,745,746.53,748
2/17/20,12:10:20,200217_TRI_A_3,154,154.56,155,748,748.46,749
2/17/20,12:11:20,200217_TRI_A_3,153,154.08,156,742,746.5,749
2/17/20,12:12:20,200217_TRI_A_3,154,155.1,156,743,748.28,750
2/17/20,12:13:20,200217_TRI_A_3,152,153.78,155,737,746.05,750
2/17/20,12:20:20,200217_TRI_A_4,157,157.71,158,760,761.43,762
2/17/20,12:21:20,200217_TRI_A_4,155,156.68,157,749,758.38,762
2/17/20,12:22:20,200217_TRI_A_4,157,157.91,159,759,761.9,764
2/17/20,12:23:20,200217_TRI_A_4,157,158.18,159,762,762.98,764
2/17/20,12:24:20,200217_TRI_A_4,158,158.51,159,762,763.1,764
2/17/20,12:25:20,200217_TRI_A_4,158,159.05,160,762,763.58,765
2/17/20,12:26:20,200217_TRI_A_4,158,158.71,159,762,763.23,764
2/17/20,12:27:20,200217_TRI_A_4,158,158.71,159,764,764.78,765
2/17/20,12:28:20,200217_TRI_A_4,158,158.38,160,764,764.83,766
2/17/20,12:29:20,200217_TRI_A_4,158,158.98,160,765,766.05,767
2/17/20,12:30:20,200217_TRI_A_4,158,158.76,160,766,766.36,767
2/17/20,12:31:20,200217_TRI_A_4,158,158.66,160,765,766.11,767
2/17/20,12:32:20,200217_TRI_A_4,159,159.48,160,763,767.13,769
2/17/20,12:33:20,200217_TRI_A_4,158,158.86,160,763,766.4,768
2/17/20,12:34:20,200217_TRI_A_4,157,157.53,159,759,760.95,763
2/17/20,12:35:20,200217_TRI_A_4,157,157.36,158,754,758.51,761
2/17/20,12:36:20,200217_TRI_A_4,157,158.53,160,761,766.31,770
2/17/20,12:37:20,200217_TRI_A_4,158,158.91,159,768,768.9,770
2/17/20,12:38:20,200217_TRI_A_4,159,159.38,160,769,769.85,771
2/17/20,12:39:20,200217_TRI_A_4,159,159.9,161,770,770.61,771
2/17/20,12:40:20,200217_TRI_A_4,159,160.01,161,770,770.2,771
2/17/20,12:41:20,200217_TRI_A_4,160,160.23,161,768,769.76,770
2/17/20,12:42:20,200217_TRI_A_4,157,158.6,160,759,763.16,768
2/17/20,12:43:20,200217_TRI_A_4,158,158.58,159,761,762.01,763
2/17/20,12:44:20,200217_TRI_A_4,157,157.25,158,756,757.96,760
2/17/20,12:45:20,200217_TRI_A_4,157,159.61,161,760,768,772
2/17/20,12:46:20,200217_TRI_A_4,160,160.16,161,771,771.68,773
2/17/20,12:47:20,200217_TRI_A_4,159,159.45,160,766,769.01,771
2/17/20,12:48:20,200217_TRI_A_4,159,159.8,161,769,771.23,773
2/17/20,12:49:20,200217_TRI_A_4,159,160.03,162,772,772.26,773
2/17/20,12:52:20,200217_TRI_A_1,149,152.75,161,125,700.15,901
2/17/20,12:53:20,200217_TRI_A_1,154,155.48,157,769,770.96,773
2/17/20,12:54:20,200217_TRI_A_1,155,155.63,157,770,771.66,773
2/17/20,12:55:20,200217_TRI_A_1,155,155.26,156,770,771.36,773
2/17/20,12:56:20,200217_TRI_A_1,155,155.71,157,771,772.36,773
2/17/20,12:57:20,200217_TRI_A_1,155,155.35,157,770,771.45,773
2/17/20,12:58:20,200217_TRI_A_1,155,155.98,157,772,772.73,773
2/17/20,12:59:20,200217_TRI_A_1,156,156.53,157,773,773.48,774
2/17/20,13:00:20,200217_TRI_A_1,155,156.23,157,773,773.21,774
2/17/20,13:01:20,200217_TRI_A_1,156,156.5,158,773,774.25,776
2/17/20,13:02:20,200217_TRI_A_1,156,156.96,158,773,774.23,776
2/17/20,13:03:20,200217_TRI_A_1,156,156.18,157,773,773.71,774
2/17/20,13:04:20,200217_TRI_A_1,156,156.58,158,774,774.46,775
2/17/20,13:05:20,200217_TRI_A_1,155,155.8,157,770,772.41,774
2/17/20,13:06:20,200217_TRI_A_1,154,155.03,156,770,770.81,771
2/17/20,13:07:20,200217_TRI_A_1,155,156.28,157,771,772.03,773
2/17/20,13:08:20,200217_TRI_A_1,156,156.91,157,771,771.75,773
2/17/20,13:09:20,200217_TRI_A_1,155,156.63,158,771,772.18,774
2/17/20,13:10:20,200217_TRI_A_1,156,156.53,157,771,772.43,773
2/17/20,13:11:20,200217_TRI_A_1,155,155.35,156,770,770.53,772
2/17/20,13:12:20,200217_TRI_A_1,155,155.75,156,770,770.38,771
2/17/20,13:13:20,200217_TRI_A_1,154,155.1,156,768,769.38,770
2/17/20,13:14:20,200217_TRI_A_1,154,154.96,156,768,769.08,770
2/17/20,13:15:20,200217_TRI_A_1,155,155.78,157,769,770.51,771
2/17/20,13:16:20,200217_TRI_A_1,154,155.06,156,768,769.23,770
2/17/20,13:17:20,200217_TRI_A_1,155,155.8,157,769,770.28,771
2/17/20,13:18:20,200217_TRI_A_1,155,156.18,157,770,770.33,771
2/17/20,13:19:20,200217_TRI_A_1,155,155.88,157,769,770.33,771
2/17/20,13:20:20,200217_TRI_A_1,155,155.41,156,768,769.06,771
2/17/20,13:21:20,200217_TRI_A_1,155,155.26,156,768,768.3,769
2/17/20,13:28:20,200217_TRI_A_2,136,153.75,159,588,754.25,910
2/17/20,13:29:20,200217_TRI_A_2,156,157.03,158,764,764.26,765
2/17/20,13:30:20,200217_TRI_A_2,156,156.73,157,762,763.05,764
2/17/20,13:31:20,200217_TRI_A_2,156,156.95,158,761,762.36,764
2/17/20,13:32:20,200217_TRI_A_2,157,157.33,158,762,762.38,763
2/17/20,13:33:20,200217_TRI_A_2,157,157.58,158,762,762.41,763
2/17/20,13:34:20,200217_TRI_A_2,156,157.13,158,762,763.01,764
2/17/20,13:35:20,200217_TRI_A_2,156,157.11,158,761,762.41,764
2/17/20,13:36:20,200217_TRI_A_2,155,155.65,157,758,759.41,761
2/17/20,13:37:20,200217_TRI_A_2,155,155.83,157,758,758.98,760
2/17/20,13:38:20,200217_TRI_A_2,155,155.48,156,757,758.1,759
2/17/20,13:39:20,200217_TRI_A_2,155,155.31,156,757,757.03,758
2/17/20,13:40:20,200217_TRI_A_2,156,156.66,158,757,757.8,759
2/17/20,13:41:20,200217_TRI_A_2,155,155.86,157,756,756.95,758
2/17/20,13:42:20,200217_TRI_A_2,155,156.06,157,755,756.95,758
2/17/20,13:43:20,200217_TRI_A_2,155,155.15,156,753,754.55,756
2/17/20,13:44:20,200217_TRI_A_2,154,154.85,156,752,752.66,753
2/17/20,13:45:20,200217_TRI_A_2,154,154.66,155,751,751.88,753
2/17/20,13:46:20,200217_TRI_A_2,154,154.31,155,751,751.68,753
2/17/20,13:47:20,200217_TRI_A_2,153,153.38,154,749,750.13,751
2/17/20,13:48:20,200217_TRI_A_2,153,153,153,747,748.16,749
2/17/20,13:49:20,200217_TRI_A_2,152,152.96,153,746,747.5,748
2/17/20,13:50:20,200217_TRI_A_2,152,153.06,154,746,746.95,748
2/17/20,13:51:20,200217_TRI_A_2,153,153.96,155,747,748.05,750
2/17/20,13:52:20,200217_TRI_A_2,153,153.73,155,748,748.48,750
